-20.911,42.552,-12.231,1
-21.243,41.895,-12.125,1
-21.573,41.241,-12.02,1
-21.902,40.591,-11.918,1
-22.23,39.944,-11.817,1
-22.555,39.301,-11.718,1
-22.88,38.662,-11.62,1
-23.203,38.026,-11.525,1
-23.524,37.394,-11.43,1
-23.844,36.765,-11.338,1
-24.163,36.139,-11.247,1
-24.48,35.517,-11.158,1
-24.796,34.899,-11.071,1
-25.11,34.284,-10.985,1
-25.423,33.672,-10.901,1
-25.734,33.064,-10.818,1
-26.044,32.459,-10.737,1
-26.352,31.857,-10.658,1
-26.659,31.259,-10.58,1
-26.965,30.663,-10.504,1
-27.269,30.071,-10.429,1
-27.571,29.483,-10.356,1
-27.872,28.897,-10.285,1
-28.172,28.315,-10.215,1
-28.47,27.735,-10.146,1
-28.767,27.159,-10.079,1
-29.063,26.586,-10.014,1
-29.356,26.016,-9.9503,1
-29.649,25.449,-9.888,1
-29.94,24.885,-9.8272,1
-30.23,24.324,-9.768,1
-30.518,23.766,-9.7102,1
-30.805,23.211,-9.654,1
-31.09,22.659,-9.5992,1
-31.374,22.11,-9.5458,1
-31.656,21.564,-9.494,1
-31.937,21.02,-9.4436,1
-32.217,20.479,-9.3946,1
-32.495,19.941,-9.3471,1
-32.771,19.406,-9.301,1
-33.047,18.874,-9.2563,1
-33.32,18.344,-9.2131,1
-33.593,17.817,-9.1712,1
-33.864,17.293,-9.1308,1
-34.133,16.771,-9.0917,1
-34.401,16.252,-9.0541,1
-34.668,15.736,-9.0178,1
-34.933,15.222,-8.9828,1
-35.197,14.711,-8.9493,1
-35.459,14.202,-8.9171,1
-35.72,13.696,-8.8862,1
-35.98,13.192,-8.8567,1
-36.238,12.691,-8.8285,1
-36.495,12.192,-8.8016,1
-36.75,11.696,-8.7761,1
-37.004,11.202,-8.7518,1
-37.256,10.71,-8.7289,1
-37.507,10.221,-8.7072,1
-37.757,9.7335,-8.6868,1
-38.005,9.2488,-8.6677,1
-38.252,8.7663,-8.6499,1
-38.497,8.286,-8.6333,1
-38.741,7.808,-8.618,1
-38.984,7.3322,-8.6039,1
-39.225,6.8585,-8.5911,1
-39.464,6.387,-8.5794,1
-39.703,5.9176,-8.569,1
-39.939,5.4503,-8.5599,1
-40.175,4.985,-8.5519,1
-40.409,4.5218,-8.5451,1
-40.642,4.0607,-8.5395,1
-40.873,3.6015,-8.5351,1
-41.103,3.1443,-8.5319,1
-41.331,2.6891,-8.5298,1
-41.558,2.2358,-8.5289,1
-41.784,1.7844,-8.5291,1
-42.008,1.3348,-8.5305,1
-42.341,0.664,-8.5347,1
-42.672,-0.0027458,-8.5414,1
-42.999,-0.66547,-8.5506,1
-43.323,-1.3243,-8.5623,1
-43.644,-1.9792,-8.5765,1
-43.962,-2.6304,-8.593,1
-44.277,-3.2779,-8.612,1
-44.589,-3.9219,-8.6333,1
-44.897,-4.5622,-8.657,1
-45.202,-5.1992,-8.683,1
-45.505,-5.8328,-8.7113,1
-45.804,-6.4631,-8.7418,1
-46.1,-7.0903,-8.7746,1
-46.392,-7.7143,-8.8096,1
-46.682,-8.3353,-8.8468,1
-46.969,-8.9533,-8.8861,1
-47.252,-9.5685,-8.9276,1
-47.533,-10.181,-8.9711,1
-47.81,-10.791,-9.0168,1
-48.084,-11.398,-9.0645,1
-48.355,-12.002,-9.1142,1
-48.623,-12.604,-9.1659,1
-48.888,-13.204,-9.2196,1
-49.149,-13.801,-9.2753,1
-49.408,-14.397,-9.3328,1
-49.664,-14.99,-9.3923,1
-49.916,-15.581,-9.4536,1
-50.166,-16.17,-9.5168,1
-50.412,-16.757,-9.5818,1
-50.655,-17.342,-9.6485,1
-50.895,-17.926,-9.7171,1
-51.132,-18.508,-9.7873,1
-51.366,-19.088,-9.8593,1
-51.597,-19.667,-9.933,1
-51.825,-20.245,-10.008,1
-52.05,-20.821,-10.085,1
-52.271,-21.396,-10.164,1
-52.49,-21.97,-10.244,1
-52.706,-22.542,-10.326,1
-52.918,-23.114,-10.409,1
-53.128,-23.685,-10.494,1
-53.334,-24.255,-10.58,1
-53.537,-24.825,-10.667,1
-53.738,-25.393,-10.756,1
-53.935,-25.961,-10.847,1
-54.129,-26.529,-10.939,1
-54.321,-27.096,-11.032,1
-54.509,-27.663,-11.126,1
-54.694,-28.229,-11.222,1
-54.876,-28.796,-11.319,1
-55.055,-29.362,-11.417,1
-55.231,-29.928,-11.517,1
-55.404,-30.495,-11.618,1
-55.574,-31.061,-11.719,1
-55.741,-31.628,-11.822,1
-55.905,-32.195,-11.926,1
-56.066,-32.762,-12.031,1
-56.224,-33.33,-12.138,1
-56.379,-33.899,-12.245,1
-56.531,-34.468,-12.353,1
-56.68,-35.038,-12.462,1
-56.826,-35.608,-12.572,1
-56.969,-36.18,-12.683,1
-57.11,-36.752,-12.795,1
-57.247,-37.326,-12.908,1
-57.381,-37.901,-13.022,1
-57.512,-38.477,-13.136,1
-57.64,-39.054,-13.251,1
-57.765,-39.632,-13.367,1
-57.887,-40.213,-13.484,1
-58.006,-40.794,-13.601,1
-58.122,-41.377,-13.72,1
-58.236,-41.962,-13.838,1
-58.346,-42.549,-13.958,1
-58.453,-43.138,-14.078,1
-58.557,-43.728,-14.198,1
-58.659,-44.321,-14.319,1
-58.757,-44.915,-14.441,1
-58.853,-45.512,-14.563,1
-58.945,-46.111,-14.686,1
-59.035,-46.713,-14.809,1
-59.121,-47.317,-14.933,1
-59.205,-47.923,-15.056,1
-59.286,-48.532,-15.181,1
-59.364,-49.144,-15.305,1
-59.439,-49.758,-15.43,1
-59.511,-50.376,-15.555,1
-59.58,-50.996,-15.681,1
-59.646,-51.619,-15.806,1
-59.709,-52.246,-15.932,1
-59.769,-52.875,-16.058,1
-59.827,-53.508,-16.185,1
-59.881,-54.144,-16.311,1
-59.933,-54.784,-16.438,1
-59.981,-55.427,-16.564,1
-60.027,-56.073,-16.691,1
-60.07,-56.724,-16.817,1
-60.11,-57.378,-16.944,1
-60.147,-58.036,-17.07,1
-60.181,-58.697,-17.197,1
-60.212,-59.363,-17.323,1
-60.24,-60.033,-17.45,1
-60.266,-60.707,-17.576,1
-60.288,-61.385,-17.702,1
-60.308,-62.068,-17.828,1
-60.325,-62.755,-17.954,1
-60.339,-63.446,-18.079,1
-60.35,-64.142,-18.204,1
-60.358,-64.843,-18.329,1
-60.363,-65.548,-18.453,1
-60.366,-66.258,-18.578,1
-60.365,-66.973,-18.701,1
-60.362,-67.693,-18.825,1
-60.356,-68.418,-18.948,1
-60.347,-69.148,-19.07,1
-60.335,-69.884,-19.192,1
-60.326,-70.377,-19.274,1
-60.315,-70.872,-19.354,1
-60.303,-71.37,-19.435,1
-60.29,-71.871,-19.515,1
-60.275,-72.374,-19.596,1
-60.259,-72.879,-19.675,1
-60.242,-73.387,-19.755,1
-60.224,-73.897,-19.834,1
-60.204,-74.41,-19.913,1
-60.184,-74.925,-19.992,1
-60.161,-75.444,-20.071,1
-60.138,-75.964,-20.149,1
-60.114,-76.488,-20.226,1
-60.088,-77.013,-20.304,1
-60.061,-77.542,-20.381,1
-60.032,-78.074,-20.458,1
-60.002,-78.608,-20.534,1
-59.972,-79.145,-20.61,1
-59.939,-79.684,-20.686,1
-59.906,-80.227,-20.762,1
-59.871,-80.772,-20.836,1
-59.836,-81.32,-20.911,1
-59.798,-81.871,-20.985,1
-59.76,-82.425,-21.059,1
-59.72,-82.982,-21.132,1
-59.679,-83.542,-21.205,1
-59.637,-84.105,-21.278,1
-59.594,-84.671,-21.35,1
-59.549,-85.24,-21.422,1
-59.503,-85.812,-21.493,1
-59.456,-86.387,-21.564,1
-59.408,-86.965,-21.634,1
-59.358,-87.546,-21.704,1
-59.308,-88.131,-21.773,1
-59.256,-88.718,-21.842,1
-59.202,-89.309,-21.91,1
-59.148,-89.903,-21.978,1
-59.092,-90.5,-22.046,1
-59.035,-91.101,-22.112,1
-58.977,-91.705,-22.179,1
-58.917,-92.312,-22.244,1
-58.856,-92.922,-22.31,1
-58.794,-93.536,-22.374,1
-58.731,-94.153,-22.438,1
-58.667,-94.774,-22.502,1
-58.601,-95.398,-22.565,1
-58.534,-96.026,-22.627,1
-58.466,-96.657,-22.689,1
-58.397,-97.291,-22.75,1
-58.326,-97.929,-22.811,1
-58.254,-98.571,-22.871,1
-58.181,-99.216,-22.93,1
-58.107,-99.865,-22.989,1
-58.032,-100.52,-23.047,1
-57.955,-101.17,-23.104,1
-57.877,-101.83,-23.161,1
-57.798,-102.5,-23.217,1
-57.718,-103.16,-23.273,1
-57.636,-103.84,-23.327,1
-57.553,-104.51,-23.381,1
-57.469,-105.19,-23.435,1
-57.384,-105.87,-23.487,1
-57.297,-106.56,-23.539,1
-57.21,-107.25,-23.591,1
-57.121,-107.94,-23.641,1
-57.031,-108.64,-23.691,1
-56.939,-109.34,-23.74,1
-56.847,-110.05,-23.788,1
-56.753,-110.76,-23.836,1
-56.658,-111.47,-23.883,1
-56.562,-112.19,-23.929,1
-56.465,-112.91,-23.974,1
-56.366,-113.64,-24.019,1
-56.266,-114.37,-24.062,1
-56.165,-115.1,-24.105,1
-56.063,-115.84,-24.147,1
-55.959,-116.58,-24.189,1
-55.855,-117.33,-24.229,1
-55.749,-118.08,-24.269,1
-55.642,-118.84,-24.307,1
-55.534,-119.6,-24.345,1
-55.424,-120.36,-24.382,1
-55.314,-121.13,-24.418,1
-55.202,-121.9,-24.454,1
-55.089,-122.68,-24.488,1
-54.974,-123.46,-24.522,1
-54.859,-124.25,-24.554,1
-54.742,-125.04,-24.586,1
-54.624,-125.83,-24.617,1
-54.505,-126.63,-24.647,1
-54.385,-127.44,-24.676,1
-54.264,-128.25,-24.704,1
-54.141,-129.06,-24.731,1
-54.017,-129.88,-24.757,1
-53.892,-130.7,-24.782,1
-53.766,-131.53,-24.807,1
-53.639,-132.36,-24.83,1
-53.51,-133.19,-24.852,1
-53.38,-134.03,-24.874,1
-53.249,-134.88,-24.894,1
-53.117,-135.73,-24.913,1
-52.984,-136.59,-24.932,1
-52.849,-137.45,-24.949,1
