5.3853,-55.214,-36.646,1
5.733,-55.881,-37.724,1
6.0793,-56.545,-38.799,1
6.4243,-57.207,-39.87,1
6.7681,-57.867,-40.939,1
7.1105,-58.525,-42.005,1
7.4516,-59.18,-43.068,1
7.7914,-59.834,-44.129,1
8.1299,-60.486,-45.186,1
8.467,-61.135,-46.24,1
8.8029,-61.783,-47.292,1
9.1375,-62.428,-48.341,1
9.4708,-63.072,-49.386,1
9.8028,-63.713,-50.429,1
10.133,-64.352,-51.47,1
10.463,-64.989,-52.507,1
10.791,-65.624,-53.541,1
11.118,-66.257,-54.573,1
11.443,-66.888,-55.602,1
11.768,-67.517,-56.628,1
12.09,-68.144,-57.651,1
12.412,-68.768,-58.671,1
12.733,-69.391,-59.689,1
13.052,-70.012,-60.703,1
13.369,-70.63,-61.715,1
13.686,-71.247,-62.724,1
14.001,-71.861,-63.73,1
14.315,-72.474,-64.734,1
14.628,-73.084,-65.735,1
14.939,-73.693,-66.732,1
15.25,-74.299,-67.728,1
15.558,-74.903,-68.72,1
15.866,-75.505,-69.709,1
16.172,-76.106,-70.696,1
16.477,-76.704,-71.68,1
16.781,-77.3,-72.662,1
17.084,-77.894,-73.64,1
17.385,-78.486,-74.616,1
17.685,-79.076,-75.589,1
17.984,-79.664,-76.559,1
18.282,-80.25,-77.527,1
18.578,-80.834,-78.491,1
18.873,-81.416,-79.453,1
19.167,-81.996,-80.413,1
19.459,-82.574,-81.369,1
19.751,-83.15,-82.323,1
20.041,-83.724,-83.274,1
20.329,-84.296,-84.223,1
20.617,-84.865,-85.169,1
20.903,-85.433,-86.112,1
21.188,-85.999,-87.052,1
21.472,-86.563,-87.99,1
21.755,-87.125,-88.925,1
22.036,-87.685,-89.857,1
22.316,-88.242,-90.787,1
22.595,-88.798,-91.714,1
22.873,-89.352,-92.638,1
23.149,-89.904,-93.559,1
23.425,-90.454,-94.478,1
23.699,-91.002,-95.395,1
23.971,-91.547,-96.308,1
24.243,-92.091,-97.219,1
24.513,-92.633,-98.128,1
