-50.042,7.7499,-0.50821,1
-49.947,7.1708,-0.47506,1
-49.851,6.5923,-0.44031,1
-49.755,6.0143,-0.40395,1
-49.658,5.4367,-0.36598,1
-49.562,4.8598,-0.32642,1
-49.464,4.2833,-0.28526,1
-49.367,3.7074,-0.24251,1
-49.269,3.132,-0.19816,1
-49.171,2.5571,-0.15223,1
-49.073,1.9828,-0.10472,1
-48.974,1.409,-0.055629,1
-48.875,0.83579,-0.0049623,1
-48.775,0.26308,0.047277,1
-48.676,-0.30908,0.10109,1
-48.576,-0.8807,0.15646,1
-48.475,-1.4518,0.21339,1
-48.375,-2.0223,0.27189,1
-48.274,-2.5923,0.33194,1
-48.173,-3.1617,0.39354,1
-48.071,-3.7306,0.45669,1
-47.969,-4.2989,0.52138,1
-47.867,-4.8666,0.58762,1
-47.765,-5.4338,0.65539,1
-47.662,-6.0005,0.7247,1
-47.559,-6.5665,0.79553,1
-47.456,-7.132,0.8679,1
-47.352,-7.697,0.94179,1
-47.248,-8.2613,1.0172,1
-47.144,-8.8251,1.0941,1
-47.04,-9.3883,1.1726,1
-46.935,-9.951,1.2525,1
-46.83,-10.513,1.334,1
-46.725,-11.075,1.4169,1
-46.619,-11.635,1.5014,1
-46.513,-12.196,1.5873,1
-46.407,-12.756,1.6748,1
-46.301,-13.315,1.7637,1
-46.194,-13.873,1.8542,1
-46.087,-14.431,1.9461,1
-45.98,-14.989,2.0395,1
-45.872,-15.545,2.1343,1
-45.764,-16.102,2.2306,1
-45.656,-16.657,2.3284,1
-45.548,-17.212,2.4277,1
-45.44,-17.767,2.5284,1
-45.331,-18.32,2.6306,1
-45.222,-18.873,2.7343,1
-45.112,-19.426,2.8394,1
-45.003,-19.978,2.9459,1
-44.893,-20.529,3.0539,1
-44.783,-21.08,3.1633,1
-44.672,-21.63,3.2742,1
-44.562,-22.18,3.3865,1
-44.451,-22.729,3.5002,1
-44.34,-23.277,3.6154,1
-44.228,-23.824,3.732,1
-44.117,-24.371,3.85,1
-44.005,-24.918,3.9694,1
-43.893,-25.464,4.0902,1
-43.781,-26.009,4.2124,1
-43.668,-26.553,4.3361,1
-43.555,-27.097,4.4611,1
-43.442,-27.64,4.5876,1
-43.329,-28.183,4.7154,1
-43.215,-28.725,4.8447,1
-43.102,-29.266,4.9753,1
-42.988,-29.807,5.1073,1
-42.874,-30.347,5.2407,1
-42.759,-30.886,5.3755,1
-42.644,-31.425,5.5116,1
-42.53,-31.963,5.6492,1
-42.415,-32.5,5.788,1
-42.299,-33.037,5.9283,1
-42.184,-33.573,6.0699,1
-42.068,-34.108,6.2129,1
-41.952,-34.643,6.3572,1
-41.836,-35.177,6.5029,1
-41.72,-35.711,6.6499,1
-41.603,-36.243,6.7983,1
-41.486,-36.775,6.948,1
-41.369,-37.307,7.0991,1
-41.252,-37.838,7.2515,1
-41.135,-38.368,7.4052,1
-41.017,-38.897,7.5602,1
-40.899,-39.426,7.7166,1
-40.781,-39.954,7.8743,1
-40.663,-40.481,8.0333,1
-40.545,-41.008,8.1936,1
-40.426,-41.534,8.3552,1
-40.307,-42.059,8.5181,1
-40.188,-42.584,8.6824,1
-40.069,-43.108,8.8479,1
-39.95,-43.631,9.0147,1
-39.83,-44.153,9.1829,1
-39.711,-44.675,9.3523,1
-39.591,-45.196,9.523,1
-39.471,-45.717,9.6949,1
-39.35,-46.236,9.8682,1
-39.23,-46.755,10.043,1
-39.109,-47.273,10.219,1
-38.988,-47.791,10.396,1
-38.868,-48.308,10.574,1
-38.746,-48.824,10.754,1
-38.625,-49.339,10.934,1
-38.504,-49.854,11.117,1
-38.382,-50.368,11.3,1
-38.26,-50.881,11.484,1
-38.138,-51.394,11.67,1
-38.016,-51.906,11.857,1
-37.894,-52.417,12.046,1
-37.771,-52.927,12.235,1
-37.649,-53.437,12.426,1
-37.526,-53.946,12.618,1
-37.403,-54.454,12.811,1
-37.28,-54.961,13.006,1
-37.157,-55.468,13.202,1
-37.033,-55.974,13.398,1
-36.91,-56.479,13.597,1
-36.786,-56.984,13.796,1
-36.662,-57.487,13.996,1
-36.538,-57.99,14.198,1
-36.414,-58.492,14.401,1
-36.29,-58.994,14.605,1
-36.166,-59.494,14.81,1
-36.041,-59.994,15.017,1
-35.916,-60.494,15.224,1
-35.792,-60.992,15.433,1
-35.667,-61.49,15.643,1
-35.542,-61.987,15.855,1
-35.416,-62.483,16.067,1
-35.291,-62.978,16.28,1
-35.166,-63.473,16.495,1
-35.04,-63.966,16.711,1
-34.914,-64.459,16.928,1
-34.789,-64.952,17.146,1
-34.663,-65.443,17.365,1
-34.537,-65.934,17.586,1
-34.41,-66.424,17.807,1
-34.284,-66.913,18.03,1
-34.158,-67.401,18.254,1
-34.031,-67.889,18.479,1
-33.905,-68.376,18.705,1
-33.778,-68.862,18.932,1
-33.651,-69.347,19.16,1
-33.524,-69.831,19.39,1
-33.397,-70.315,19.62,1
-33.27,-70.797,19.852,1
-33.143,-71.279,20.085,1
-33.015,-71.761,20.319,1
-32.888,-72.241,20.554,1
-32.76,-72.721,20.79,1
-32.633,-73.199,21.027,1
-32.505,-73.677,21.265,1
-32.377,-74.154,21.505,1
-32.249,-74.631,21.745,1
-32.121,-75.106,21.987,1
-31.993,-75.581,22.229,1
-31.865,-76.055,22.473,1
-31.737,-76.528,22.718,1
-31.608,-77,22.963,1
-31.48,-77.471,23.21,1
-31.351,-77.942,23.458,1
-31.223,-78.412,23.707,1
-31.094,-78.881,23.957,1
-30.965,-79.349,24.208,1
-30.836,-79.816,24.46,1
-30.708,-80.282,24.713,1
-30.579,-80.748,24.967,1
-30.45,-81.213,25.223,1
-30.321,-81.677,25.479,1
-30.191,-82.14,25.736,1
-30.062,-82.602,25.994,1
-29.933,-83.063,26.254,1
-29.804,-83.523,26.514,1
-29.674,-83.983,26.775,1
-29.545,-84.442,27.038,1
-29.415,-84.9,27.301,1
-29.286,-85.357,27.565,1
-29.156,-85.813,27.831,1
-29.026,-86.268,28.097,1
-28.897,-86.723,28.364,1
-28.767,-87.176,28.633,1
-28.637,-87.629,28.902,1
-28.507,-88.081,29.172,1
-28.377,-88.532,29.444,1
-28.247,-88.982,29.716,1
-28.117,-89.431,29.989,1
-27.987,-89.88,30.263,1
-27.857,-90.327,30.538,1
-27.727,-90.774,30.815,1
-27.597,-91.219,31.092,1
-27.467,-91.664,31.37,1
-27.337,-92.108,31.649,1
-27.206,-92.551,31.929,1
-27.076,-92.993,32.209,1
-26.946,-93.434,32.491,1
-26.815,-93.875,32.774,1
-26.685,-94.314,33.058,1
-26.555,-94.753,33.342,1
-26.424,-95.191,33.628,1
-26.294,-95.627,33.914,1
-26.164,-96.063,34.202,1
-26.033,-96.498,34.49,1
-25.903,-96.932,34.779,1
-25.772,-97.365,35.069,1
-25.642,-97.797,35.36,1
-25.511,-98.229,35.652,1
-25.381,-98.659,35.945,1
-25.25,-99.088,36.239,1
-25.12,-99.517,36.533,1
-24.989,-99.945,36.829,1
-24.859,-100.37,37.125,1
-24.728,-100.8,37.422,1
-24.598,-101.22,37.72,1
-24.467,-101.65,38.019,1
-24.337,-102.07,38.319,1
-24.207,-102.49,38.62,1
-24.076,-102.91,38.922,1
